color1,fabric1,category1,image1,color2,fabric2,category2,image2,result
2,4,8,2019_53093777_17.jpg,1,4,4,2019_53080809_OR.jpg,0
8,7,2,2023_57051087_TM.jpg,10,4,4,2023_57004052_PL.jpg,0
1,4,3,2019_53040521_07.jpg,1,4,4,2019_53060830_OR.jpg,0
9,4,7,2019_53013774_32.jpg,10,3,1,2019_53003793_99.jpg,0
10,1,5,2019_51075736_99.jpg,10,4,7,2019_53003752_99.jpg,1
8,7,2,2023_57077749_DI.jpg,10,1,2,2023_57023805_99.jpg,0
10,1,6,2019_51063777_99.jpg,1,4,4,2023_57010274_OR.jpg,0
1,1,2,2019_53005748_02.jpg,10,4,3,2019_53023028_99.jpg,0
10,4,3,2023_57096020_99.jpg,4,4,7,2023_57086313_70.jpg,1
5,5,1,2023_57010455_81.jpg,8,4,7,2023_57010770_52.jpg,1
10,4,3,2023_57043797_99.jpg,1,4,4,2023_57050294_OR.jpg,1
10,4,3,2023_57056013_92.jpg,10,4,4,2023_57050336_PL.jpg,1
9,1,2,2019_57035926_37.jpg,9,1,1,2019_57075923_37.jpg,1
1,1,1,2023_57063803_02.jpg,9,6,5,2023_57095134_30.jpg,1
1,4,4,2019_53031097_OR.jpg,1,4,4,2019_43003754_OR.jpg,0
5,5,6,2023_57040454_81.jpg,1,4,4,2023_47057839_01.jpg,1
1,4,4,2019_53073754_OR.jpg,10,4,7,2019_53033779_99.jpg,1
10,4,3,2023_57002513_99.jpg,1,4,4,2019_53080809_OR.jpg,0
1,4,4,2023_57010274_OR.jpg,10,4,7,2023_57050184_99.jpg,0
1,1,5,2019_53077675_02.jpg,10,4,3,2023_57002513_99.jpg,0
10,3,1,2019_51073786_99.jpg,8,4,7,2019_53033778_52.jpg,1
1,4,4,2019_43075794_OR.jpg,10,3,1,2023_57094414_94.jpg,0
10,3,6,2023_57050321_99.jpg,10,5,6,2019_53050583_99.jpg,0
10,4,3,2019_53093047_99.jpg,10,1,2,2019_57015131_99.jpg,1
3,1,5,2019_51030857_20.jpg,1,4,4,2021_87062013_OR.jpg,0
1,1,2,2023_57073803_05.jpg,1,5,1,2023_57005802_09.jpg,1
10,4,4,2019_57005952_PL.jpg,9,4,3,2019_57075782_CG.jpg,1
10,4,7,2019_53050518_99.jpg,10,7,2,2019_53030547_TN.jpg,1
10,4,4,2023_57014045_PL.jpg,1,1,5,2023_57023775_06.jpg,0
10,4,7,2023_57040253_99.jpg,1,1,1,2019_53020894_02.jpg,0
10,1,5,2023_57044395_99.jpg,10,4,3,2023_57096026_99.jpg,1
1,4,4,2019_53091158_OR.jpg,10,4,3,2019_53000625_99.jpg,1
10,3,2,2023_47058637_99.jpg,1,7,2,2023_57040073_05.jpg,1
8,7,5,2023_57046716_DI.jpg,9,4,7,2023_47024760_30.jpg,1
1,1,1,2023_57036022_05.jpg,1,1,2,2023_57074433_05.jpg,1
1,4,4,2019_53031097_OR.jpg,10,1,1,2019_51015740_99.jpg,1
1,4,4,2019_57047881_OR.jpg,1,4,4,2023_57004042_OR.jpg,0
9,4,3,2023_47037825_CU.jpg,5,3,1,2023_57010494_80.jpg,0
10,4,4,2023_57050336_PL.jpg,10,4,3,2023_57083795_99.jpg,1
1,4,4,2019_43075794_OR.jpg,7,1,5,2019_51075736_49.jpg,0
10,7,5,2023_57042894_TN.jpg,10,1,1,2023_57082003_99.jpg,1
1,1,2,2019_51070902_02.jpg,1,4,4,2023_57050045_OR.jpg,0
10,3,6,2023_57072505_99.jpg,9,5,1,2019_53095764_37.jpg,0
1,3,6,2023_57040317_02.jpg,1,4,4,2023_57050336_OR.jpg,0
10,1,6,2023_57025966_99.jpg,8,4,3,2019_53063757_50.jpg,0
10,4,3,2023_47051027_GM.jpg,8,7,1,2019_57087691_TO.jpg,0
4,1,1,2019_51005035_79.jpg,10,7,2,2019_53070821_TN.jpg,1
8,3,1,2023_57096712_52.jpg,1,1,5,2020_67070555_09.jpg,0
10,4,7,2019_43013764_99.jpg,10,1,1,2019_53060609_99.jpg,1
1,4,7,2023_57050184_01.jpg,10,7,2,2019_43003725_TN.jpg,0
1,5,1,2019_53040548_05.jpg,10,4,3,2023_57063800_99.jpg,0
5,1,1,2019_53023046_85.jpg,1,4,4,2019_53031097_OR.jpg,0
4,4,7,2023_57014427_78.jpg,1,4,4,2020_67040070_OR.jpg,0
10,4,7,2023_57004436_99.jpg,10,1,5,2023_57076019_99.jpg,1
10,1,6,2019_53083030_99.jpg,10,7,2,2023_57084425_TN.jpg,0
1,1,6,2023_57001099_01.jpg,9,4,3,2023_47091248_31.jpg,0
1,4,4,2019_57005937_OR.jpg,8,7,2,2019_53050873_TM.jpg,0
7,1,5,2023_57097722_43.jpg,10,4,7,2023_57052894_99.jpg,1
1,4,4,2019_43050805_OR.jpg,3,4,4,2019_43045788_28.jpg,1
1,4,4,2023_57051178_OR.jpg,1,4,4,2019_57005939_OR.jpg,0
10,4,7,2023_57004781_99.jpg,10,4,7,2023_57004790_99.jpg,1
10,4,3,2019_53093047_99.jpg,1,4,4,2019_53103796_OR.jpg,1
9,4,3,2023_57094419_32.jpg,1,4,7,2023_57054422_08.jpg,1
9,1,5,2019_51065748_30.jpg,10,4,3,2019_53033759_99.jpg,1
1,4,4,2019_53103805_OR.jpg,9,3,1,2023_57009104_CO.jpg,0
10,4,3,2019_53093047_99.jpg,10,1,2,2019_57015131_99.jpg,1
1,4,4,2024_67040448_OR.jpg,10,4,3,2024_67020255_99.jpg,1
1,4,4,2019_43063738_OR.jpg,10,4,3,2019_43027739_99.jpg,1
9,4,7,2019_53040605_CU.jpg,9,4,3,2019_53093741_CU.jpg,1
1,4,7,2019_53050632_08.jpg,1,1,2,2019_51070896_07.jpg,1
1,4,4,2019_53091158_OR.jpg,10,4,3,2023_57002512_99.jpg,0
1,4,4,2019_53073754_OR.jpg,1,4,4,2023_57040274_OR.jpg,0
1,4,4,2019_53033776_OR.jpg,1,4,4,2019_53073754_OR.jpg,1
1,4,3,2019_53050630_09.jpg,1,4,7,2019_43013748_09.jpg,1
1,7,2,2019_53005032_05.jpg,10,1,6,2019_57097695_92.jpg,0
1,4,4,2019_53040712_OR.jpg,1,5,2,2023_57083816_05.jpg,0
1,1,1,2023_47010422_02.jpg,10,4,7,2023_57065149_PL.jpg,1
10,4,3,2023_57056013_92.jpg,10,4,7,2023_57086313_95.jpg,1
1,4,4,2019_53103798_OR.jpg,10,1,5,2019_51075736_99.jpg,1
10,4,3,2024_67020255_99.jpg,10,6,2,2023_57045139_99.jpg,0
9,5,1,2023_57007778_CO.jpg,10,3,1,2023_57025957_99.jpg,1
1,4,4,2019_43053725_OR.jpg,1,4,8,2019_43069088_08.jpg,1
9,4,7,2023_57025806_30.jpg,8,4,3,2023_57044781_TO.jpg,1
10,4,3,2023_57010037_99.jpg,1,1,6,2023_57000151_01.jpg,1
1,4,4,2019_53030691_OR.jpg,1,1,6,2019_57005130_OR.jpg,0
10,4,3,2023_57000034_99.jpg,9,4,7,2023_57021035_CU.jpg,0
10,3,1,2023_57049109_99.jpg,1,4,4,2019_53043763_OR.jpg,0
9,4,7,2023_47086319_CU.jpg,1,4,4,2019_53043795_OR.jpg,0
10,4,3,2023_57084388_99.jpg,8,7,2,2023_57051087_TM.jpg,1
10,4,7,2019_53020589_99.jpg,1,4,3,2019_53083024_07.jpg,1
10,4,7,2019_53013749_99.jpg,1,5,1,2019_53055738_06.jpg,0
10,4,7,2019_53050683_92.jpg,10,1,2,2023_57046012_92.jpg,0
1,4,4,2019_53003778_OR.jpg,10,1,6,2019_57097695_92.jpg,1
10,7,2,2019_53005032_TU.jpg,10,4,7,2019_57045924_99.jpg,1
10,4,3,2023_57056013_92.jpg,10,4,7,2023_57002521_99.jpg,0
10,4,3,2019_57075781_99.jpg,10,4,3,2019_53093739_99.jpg,1
1,4,4,2019_53073754_OR.jpg,1,3,1,2023_57010282_01.jpg,0
10,4,3,2019_53093047_99.jpg,1,4,4,2019_53030691_OR.jpg,0
10,4,4,2023_57094033_PL.jpg,1,4,4,2019_53103803_OR.jpg,0
10,4,7,2023_47001196_99.jpg,10,4,4,2023_57050294_PL.jpg,1
4,5,1,2023_57056307_77.jpg,1,4,4,2023_57050271_OR.jpg,0
9,4,3,2019_53060722_CU.jpg,1,3,6,2019_43073762_01.jpg,1
9,7,2,2023_57003809_34.jpg,1,1,1,2023_57063803_02.jpg,1
1,4,7,2023_57050184_01.jpg,1,4,4,2019_43005802_OR.jpg,0
10,4,3,2019_57057700_99.jpg,10,4,7,2019_57045925_99.jpg,1
1,5,1,2019_53083040_08.jpg,9,4,3,2019_53090511_CU.jpg,0
2,1,2,2019_53053779_17.jpg,1,5,1,2019_53003725_05.jpg,0
1,4,7,2023_57040279_07.jpg,9,4,3,2023_47091248_31.jpg,1
10,1,2,2019_53033786_99.jpg,1,4,4,2019_53030691_OR.jpg,0
1,4,7,2023_57072889_OR.jpg,10,1,6,2023_57049103_90.jpg,1
1,1,6,2019_51060587_08.jpg,1,4,4,2019_53033765_OR.jpg,1
1,4,7,2023_57064028_09.jpg,8,1,6,2019_53030840_50.jpg,0
1,1,2,2019_53021059_08.jpg,10,4,4,2023_57050294_PL.jpg,0
10,4,3,2023_57010037_99.jpg,1,1,5,2023_57023725_09.jpg,0
1,5,1,2019_57055919_OR.jpg,8,4,4,2019_43063738_46.jpg,0
10,1,5,2019_51053704_99.jpg,10,4,3,2019_57006705_99.jpg,0
1,4,4,2019_53030691_OR.jpg,1,4,4,2019_53031097_OR.jpg,1
1,4,4,2019_53031097_OR.jpg,10,4,3,2019_53033759_99.jpg,0
10,1,2,2023_57038280_92.jpg,1,4,4,2023_57002542_OR.jpg,0
1,4,4,2023_57040376_OR.jpg,1,1,1,2023_47010422_02.jpg,1
10,4,3,2019_53093047_99.jpg,1,4,3,2019_53050690_01.jpg,1
1,5,1,2019_53070721_05.jpg,1,4,7,2019_53070631_08.jpg,0
1,4,4,2019_57005937_OR.jpg,1,1,1,2019_51063787_01.jpg,1
8,7,2,2023_57077749_DI.jpg,1,4,7,2023_57014779_01.jpg,1
8,7,2,2019_53020686_TM.jpg,10,3,2,2019_57089210_99.jpg,0
10,4,7,2023_57015802_99.jpg,10,4,4,2023_57016021_PL.jpg,1
1,4,4,2019_53030691_OR.jpg,1,4,4,2019_53080809_OR.jpg,1
1,4,4,2019_53091158_OR.jpg,9,4,3,2019_53090511_CU.jpg,1
10,1,2,2023_57034404_92.jpg,1,4,4,2023_57042524_OR.jpg,0
1,4,7,2023_57004787_07.jpg,10,4,4,2023_57050294_PL.jpg,0
10,4,3,2023_57066021_99.jpg,10,4,3,2020_67030559_99.jpg,0
5,4,7,2023_57050073_88.jpg,9,4,7,2019_57095923_CU.jpg,0
1,4,4,2023_57050336_OR.jpg,1,4,4,2019_53031097_OR.jpg,0
9,4,7,2019_57095923_CU.jpg,2,4,8,2019_53093777_17.jpg,1
1,1,5,2023_57075137_09.jpg,10,1,2,2023_57072885_99.jpg,1
1,4,4,2019_53080809_OR.jpg,10,4,7,2019_53020588_99.jpg,1
3,4,3,2019_53073042_28.jpg,10,4,4,2023_57086003_PL.jpg,0
4,1,6,2019_53083023_70.jpg,5,3,1,2019_57059208_85.jpg,0
1,1,5,2023_57023725_09.jpg,1,4,4,2023_57086003_OR.jpg,0
1,3,1,2023_57050230_01.jpg,8,7,5,2023_57040291_TM.jpg,1
1,4,7,2019_53050624_01.jpg,8,4,3,2019_53090580_57.jpg,1
10,4,3,2019_53093047_99.jpg,1,4,4,2020_67010080_OR.jpg,1
1,4,3,2019_53060518_02.jpg,1,4,4,2019_53060830_OR.jpg,1
1,4,3,2019_53060518_02.jpg,8,4,4,2019_43063738_46.jpg,1
8,1,5,2023_47027135_50.jpg,8,1,5,2023_57042883_52.jpg,0
10,4,3,2019_53020585_99.jpg,10,4,7,2019_57075936_99.jpg,1
9,4,3,2023_57064784_CO.jpg,3,4,7,2023_57004792_26.jpg,1
8,4,4,2019_43063738_46.jpg,1,4,4,2019_53050829_OR.jpg,1
10,4,4,2023_57083273_PL.jpg,1,4,4,2023_57041178_OR.jpg,1
1,3,1,2023_57010282_01.jpg,9,4,7,2019_53043777_CU.jpg,0
8,1,6,2019_53010608_50.jpg,1,4,4,2023_57040274_OR.jpg,0
1,4,4,2019_53033776_OR.jpg,10,4,3,2019_57006707_99.jpg,1
1,4,4,2023_57004051_OR.jpg,10,4,3,2023_57096026_99.jpg,1
10,1,2,2023_57086011_99.jpg,9,4,7,2019_53043777_CU.jpg,0
1,1,2,2019_51065030_05.jpg,10,3,2,2023_57033807_99.jpg,0
8,7,2,2023_47015882_TM.jpg,10,4,3,2023_57010041_99.jpg,1
10,4,3,2023_57052508_99.jpg,1,1,5,2023_57075137_09.jpg,0
10,4,7,2019_43005031_PL.jpg,10,5,1,2023_57040459_99.jpg,0
4,5,2,2023_57066307_77.jpg,4,5,1,2023_57076308_77.jpg,1
10,7,2,2019_53005032_TN.jpg,1,1,6,2019_51051126_01.jpg,0
1,3,2,2019_51060638_02.jpg,1,5,1,2019_43087713_05.jpg,1
1,1,1,2023_57040251_02.jpg,1,1,2,2023_57080490_08.jpg,1
10,7,2,2019_53070821_TN.jpg,10,3,1,2023_57010282_94.jpg,0
1,4,4,2019_53060830_OR.jpg,1,1,6,2019_57007617_07.jpg,0
10,4,3,2023_57050102_99.jpg,5,1,1,2023_57062888_85.jpg,0
1,3,1,2023_57082885_05.jpg,2,5,1,2023_57084426_12.jpg,1
10,4,3,2023_57082889_PL.jpg,10,4,4,2023_47055950_PL.jpg,1
10,4,3,2023_57000333_99.jpg,8,4,7,2023_57020352_52.jpg,1
10,3,1,2023_57015799_94.jpg,8,4,3,2023_57044781_TO.jpg,0
1,5,1,2023_57001008_05.jpg,9,4,7,2023_47086319_CU.jpg,1
1,5,1,2023_57010260_05.jpg,9,4,3,2023_57026009_30.jpg,0
10,4,7,2019_53005786_99.jpg,10,3,1,2019_53061093_99.jpg,0
8,4,7,2019_53033778_50.jpg,10,4,3,2019_53033787_92.jpg,1
8,7,2,2023_47078649_TM.jpg,2,4,7,2023_57030040_14.jpg,1
1,4,4,2019_43047758_05.jpg,9,4,3,2019_53090511_CU.jpg,1
8,4,4,2019_53191158_46.jpg,1,4,4,2019_53060830_OR.jpg,0
1,4,7,2019_53030594_08.jpg,1,5,1,2019_53015776_07.jpg,0
10,4,4,2023_57016021_PL.jpg,10,4,7,2023_57004436_99.jpg,1
10,4,3,2023_57034425_TL.jpg,10,4,7,2023_57030776_99.jpg,0
10,4,3,2019_53013788_99.jpg,2,4,8,2019_57085902_18.jpg,1
10,4,7,2023_57002518_99.jpg,8,4,3,2019_53053760_51.jpg,0
10,4,7,2023_57050088_PL.jpg,1,4,4,2019_53033776_OR.jpg,0
10,4,3,2023_57022511_PL.jpg,10,4,7,2023_57002518_99.jpg,1
10,4,3,2019_53043747_99.jpg,9,1,6,2023_57056001_37.jpg,0
1,4,4,2019_53050681_OR.jpg,1,4,4,2019_53033765_OR.jpg,1
8,7,2,2023_57040161_TC.jpg,10,4,3,2022_37010684_99.jpg,1
2,4,7,2019_43033720_15.jpg,10,4,3,2019_53083770_99.jpg,0
10,5,1,2019_53073715_99.jpg,1,1,2,2019_53090614_02.jpg,1
1,3,1,2023_57087720_OR.jpg,1,4,4,2019_43003756_OR.jpg,0
10,4,7,2023_57020041_99.jpg,10,4,4,2023_57004052_PL.jpg,1
10,4,4,2023_57002533_PL.jpg,10,4,3,2023_57022511_PL.jpg,1
1,4,3,2023_47005943_01.jpg,1,4,3,2023_57000033_01.jpg,1
1,1,2,2019_41095829_02.jpg,9,4,7,2019_43050898_30.jpg,1
7,4,3,2023_57050109_40.jpg,7,3,1,2023_57014034_43.jpg,0
9,4,7,2019_53003753_CU.jpg,1,7,2,2019_53000586_07.jpg,0
10,4,4,2023_57004052_PL.jpg,1,4,4,2023_57042524_OR.jpg,1
1,4,4,2019_57037879_OR.jpg,10,4,7,2019_53025781_99.jpg,1
1,4,4,2019_53090827_OR.jpg,10,3,1,2019_53080778_99.jpg,0
10,4,7,2023_47005921_99.jpg,10,3,6,2023_57040297_99.jpg,1
10,4,7,2019_53020588_99.jpg,1,4,3,2019_53023770_04.jpg,1
10,4,3,2023_57022511_PL.jpg,1,7,2,2023_57001100_01.jpg,1
10,4,3,2023_47046706_99.jpg,10,1,2,2023_57040255_99.jpg,1
10,4,3,2023_57002513_99.jpg,1,4,7,2023_57064028_09.jpg,0
1,4,4,2023_57024031_OR.jpg,10,4,7,2019_53025775_99.jpg,0
1,4,4,2019_53193794_OR.jpg,10,4,3,2019_53080871_99.jpg,1
9,4,3,2023_57072508_31.jpg,1,4,4,2019_57005926_OR.jpg,0
9,1,2,2023_57067727_37.jpg,7,1,1,2023_57048276_43.jpg,1
10,4,3,2019_53117744_99.jpg,1,4,4,2019_53003778_OR.jpg,1
1,4,4,2019_53080828_OR.jpg,1,4,4,2019_53080809_OR.jpg,0
8,5,1,2023_57005823_56.jpg,8,5,2,2023_57085808_56.jpg,1
1,4,8,2023_57043266_05.jpg,10,1,5,2019_53035014_99.jpg,0
1,4,4,2019_53030691_OR.jpg,10,4,3,2023_57002512_99.jpg,0
9,5,1,2023_57035795_35.jpg,1,4,7,2023_57000769_08.jpg,0
5,5,6,2023_57030329_87.jpg,7,4,7,2023_57050184_43.jpg,1
1,4,4,2019_53043037_OR.jpg,10,4,3,2019_53063743_99.jpg,0
9,1,2,2019_51090674_37.jpg,1,3,1,2019_53030624_06.jpg,1
9,4,3,2019_53075776_CG.jpg,1,4,4,2023_57014037_OR.jpg,0
8,7,2,2023_57051087_TM.jpg,10,3,1,2023_57050230_99.jpg,1
10,1,2,2023_57048279_99.jpg,10,1,5,2023_57018280_99.jpg,1
1,4,4,2019_53103803_OR.jpg,1,4,4,2019_53050829_OR.jpg,1
10,3,2,2023_57023802_99.jpg,10,1,1,2023_57042885_99.jpg,0
1,4,4,2019_53031097_OR.jpg,9,1,6,2019_53060589_37.jpg,1
10,4,4,2023_57020045_PL.jpg,8,3,1,2023_57001104_52.jpg,1
8,7,2,2023_57036020_DI.jpg,1,4,4,2019_57085920_OR.jpg,0
10,4,4,2020_67050049_PL.jpg,10,3,6,2019_57019215_99.jpg,1
1,3,1,2019_41083009_08.jpg,10,4,7,2023_57065143_99.jpg,0
1,4,4,2019_53070830_OR.jpg,1,4,4,2019_53021099_OR.jpg,0
10,4,3,2023_57056013_92.jpg,10,4,4,2023_57016021_PL.jpg,1
10,4,7,2023_57050491_PL.jpg,4,1,6,2023_57013802_70.jpg,1
1,4,4,2023_47066314_OR.jpg,9,4,3,2023_57054783_31.jpg,0
1,5,1,2019_57085939_05.jpg,9,7,2,2019_57037689_38.jpg,1
1,4,4,2019_43073737_OR.jpg,8,4,4,2019_43063738_46.jpg,1
10,3,1,2019_53041130_99.jpg,1,3,5,2023_57057717_OR.jpg,0
10,4,3,2023_47005935_99.jpg,1,4,7,2023_47003773_01.jpg,0
1,4,4,2019_53021099_OR.jpg,10,4,7,2019_53083780_99.jpg,1
8,3,2,2023_57074008_56.jpg,8,3,6,2023_57084008_56.jpg,1
6,1,6,2023_57063799_65.jpg,4,3,2,2023_57079107_70.jpg,0
3,3,1,2023_47039039_20.jpg,3,3,2,2023_47039037_20.jpg,1
1,4,4,2023_57050294_OR.jpg,10,4,7,2019_53050734_99.jpg,0
1,4,3,2023_57085146_08.jpg,3,4,8,2023_57027739_20.jpg,1
10,3,1,2023_57050230_99.jpg,7,3,6,2019_57075916_43.jpg,0
10,1,5,2019_53055753_91.jpg,7,1,2,2023_57030409_45.jpg,0
1,1,2,2023_47009028_01.jpg,9,4,3,2019_43098835_CU.jpg,0
1,1,1,2023_57050487_01.jpg,1,4,4,2019_53103803_OR.jpg,0
1,4,4,2023_57006017_OR.jpg,4,4,3,2023_57084388_78.jpg,1
4,5,1,2019_53015757_70.jpg,10,4,3,2019_53000759_99.jpg,0
8,4,8,2023_57050081_52.jpg,10,4,7,2023_57050078_99.jpg,1
1,4,4,2023_57002542_OR.jpg,8,4,7,2023_57002517_50.jpg,0
1,4,4,2019_53043037_OR.jpg,10,4,7,2019_53050683_92.jpg,1
1,4,3,2019_53030636_07.jpg,10,1,2,2019_57029206_99.jpg,0
10,4,3,2023_57050102_99.jpg,10,4,3,2019_57007587_99.jpg,0
1,4,4,2019_53030691_OR.jpg,10,4,3,2019_57075781_99.jpg,1
1,4,4,2023_47027836_OR.jpg,1,4,7,2023_47067662_08.jpg,1
8,7,2,2023_57040161_TC.jpg,10,1,2,2019_51013728_99.jpg,0
10,4,3,2023_57081176_PL.jpg,1,4,4,2023_57050271_OR.jpg,0
1,4,8,2019_43005827_05.jpg,1,5,1,2019_53070542_05.jpg,1
1,4,4,2023_57071168_OR.jpg,9,4,7,2023_57004436_CU.jpg,1
10,4,7,2019_53080920_99.jpg,1,1,1,2023_57040251_02.jpg,0
8,7,2,2023_57004402_TO.jpg,1,3,1,2023_57055810_05.jpg,1
10,3,2,2023_57073799_99.jpg,10,4,7,2023_57040158_99.jpg,0
1,4,7,2023_57040080_08.jpg,9,5,1,2019_57007708_37.jpg,0
1,4,7,2019_43035019_08.jpg,10,4,3,2023_57010036_PL.jpg,0
10,4,7,2023_57040253_99.jpg,1,4,4,2023_57004047_OR.jpg,1
1,4,4,2023_57010275_OR.jpg,1,4,7,2023_57050184_01.jpg,1
8,7,2,2019_57064001_TM.jpg,9,4,7,2019_53040604_CU.jpg,1
1,4,4,2019_43025787_OR.jpg,1,3,1,2019_51090637_02.jpg,1
10,4,7,2019_53090646_99.jpg,7,1,2,2019_57017689_43.jpg,1
1,4,4,2019_53003778_OR.jpg,10,4,7,2019_53033761_99.jpg,1
10,1,2,2019_51015766_92.jpg,1,4,4,2019_53050831_OR.jpg,0
10,4,7,2023_57050088_PL.jpg,10,4,3,2020_67011503_99.jpg,0
1,4,4,2023_57014041_OR.jpg,10,4,3,2023_57094385_99.jpg,0
10,5,1,2019_53055714_99.jpg,10,4,7,2019_53060585_99.jpg,0
5,4,3,2023_57050094_80.jpg,9,4,3,2019_53087684_32.jpg,0
9,4,3,2019_57037512_CG.jpg,8,4,8,2019_53060575_52.jpg,1
1,4,4,2023_47005857_OR.jpg,10,4,3,2023_47046706_99.jpg,1
1,7,2,2019_53010568_01.jpg,1,4,4,2020_67040070_OR.jpg,1
9,1,2,2023_57023805_35.jpg,8,5,1,2023_57005819_46.jpg,1
1,7,2,2019_53023736_05.jpg,1,4,4,2019_53080716_OR.jpg,0
10,4,3,2019_53065776_99.jpg,10,1,6,2019_57099075_99.jpg,1
10,1,5,2023_57040365_99.jpg,1,3,1,2023_57055810_05.jpg,0
2,3,1,2019_51000640_12.jpg,3,1,2,2019_51090674_28.jpg,0
1,4,4,2019_43063738_OR.jpg,1,7,2,2023_57094427_02.jpg,0
8,1,5,2023_47027135_50.jpg,1,1,2,2023_57062881_01.jpg,1
10,4,3,2023_57010037_99.jpg,1,3,1,2023_57010282_01.jpg,0
2,4,7,2023_57000358_12.jpg,7,5,1,2023_57010379_43.jpg,0
1,4,3,2023_57000345_01.jpg,10,7,2,2019_57059077_TU.jpg,0
9,4,3,2019_53090511_CU.jpg,1,4,4,2019_53030691_OR.jpg,1
10,7,2,2023_57000340_TN.jpg,10,4,3,2023_57010046_99.jpg,1
1,4,3,2019_53030636_07.jpg,1,1,6,2019_51070587_05.jpg,0
1,4,4,2023_47027836_OR.jpg,1,4,3,2023_47046312_05.jpg,1
1,1,2,2019_53060507_06.jpg,10,4,4,2023_57050077_99.jpg,0
1,4,4,2019_53031097_OR.jpg,1,1,5,2023_57006718_08.jpg,0
1,4,4,2019_53103798_OR.jpg,1,5,1,2019_53015744_09.jpg,1
10,4,7,2023_57050032_99.jpg,1,5,6,2023_57053796_05.jpg,0
1,5,1,2019_57006709_06.jpg,1,1,2,2023_57023805_05.jpg,0
10,4,3,2019_57006707_99.jpg,1,1,5,2023_57084402_08.jpg,0
10,4,4,2023_57014045_PL.jpg,10,4,3,2023_57046024_99.jpg,1
10,4,7,2023_47001196_99.jpg,10,4,3,2023_57002513_99.jpg,1
1,4,3,2023_57050265_05.jpg,1,4,4,2023_57050271_OR.jpg,1
1,4,3,2019_53060518_02.jpg,1,4,7,2019_53030594_08.jpg,1
1,4,4,2023_57050294_OR.jpg,10,1,5,2023_57044395_99.jpg,1
10,4,7,2019_53080670_99.jpg,10,4,7,2019_57075936_99.jpg,0
10,4,7,2019_53050683_92.jpg,1,4,4,2023_57010274_OR.jpg,0
1,4,4,2023_57050336_OR.jpg,9,4,7,2019_53003753_CU.jpg,0
9,4,3,2019_53090511_CU.jpg,1,4,4,2019_53030691_OR.jpg,1
10,5,1,2023_57062516_99.jpg,10,1,2,2023_47093258_99.jpg,1
4,1,1,2019_57095931_70.jpg,10,4,7,2023_57025799_99.jpg,0
1,4,4,2019_53030691_OR.jpg,1,4,3,2019_53043036_09.jpg,0
8,4,4,2023_57080977_52.jpg,10,4,4,2023_57030982_PL.jpg,1
7,3,1,2023_57022003_43.jpg,10,4,7,2019_53003751_99.jpg,0
7,1,2,2019_51023749_45.jpg,7,1,5,2019_51053748_45.jpg,1
5,1,2,2023_57016018_81.jpg,1,4,7,2023_57065149_02.jpg,1
10,4,3,2023_57066011_99.jpg,2,1,5,2023_57075955_11.jpg,1
1,4,4,2023_57006017_OR.jpg,9,1,5,2019_51093789_30.jpg,0
1,1,5,2023_57050145_08.jpg,10,4,3,2023_57002513_99.jpg,1
9,4,7,2019_57015932_CU.jpg,1,4,4,2019_53003760_05.jpg,1
1,4,4,2019_53091158_OR.jpg,10,4,3,2019_53093047_99.jpg,1
8,5,1,2019_57019080_52.jpg,8,7,2,2019_57039071_TO.jpg,1
1,4,4,2023_47075951_OR.jpg,10,1,5,2023_57044395_99.jpg,0
10,4,7,2019_57055943_99.jpg,10,3,1,2019_57059208_99.jpg,1
10,1,5,2023_57066025_94.jpg,10,1,5,2023_57056026_94.jpg,1
1,4,4,2019_53070830_OR.jpg,10,4,3,2019_53023028_99.jpg,1
1,7,1,2019_51035023_05.jpg,4,1,1,2019_53070688_74.jpg,0
9,4,7,2023_57021035_CU.jpg,10,1,2,2023_57092881_99.jpg,0
10,1,5,2023_57096029_99.jpg,10,1,2,2023_57026727_99.jpg,1
9,4,3,2019_53090511_CU.jpg,1,4,4,2019_53030691_OR.jpg,1
8,7,2,2019_53000591_TM.jpg,10,5,1,2019_53035750_99.jpg,1
10,5,1,2023_57035803_94.jpg,10,5,1,2023_57065799_94.jpg,1
10,1,2,2023_57023805_99.jpg,1,4,4,2023_57040300_OR.jpg,0
10,4,7,2023_57002518_99.jpg,10,4,4,2019_57005952_PL.jpg,0
9,4,7,2023_47017722_CU.jpg,1,4,3,2023_57012512_08.jpg,1
5,7,2,2023_57020155_84.jpg,2,3,1,2019_53030651_15.jpg,0
1,4,4,2023_57056004_OR.jpg,10,4,7,2023_57065149_99.jpg,1
1,7,2,2019_53000591_02.jpg,10,4,3,2024_67050292_PL.jpg,0
1,3,1,2023_57010282_01.jpg,8,7,2,2023_57044409_TO.jpg,1
1,7,2,2023_57000187_01.jpg,10,1,5,2023_57040365_99.jpg,1
2,1,2,2023_57063797_14.jpg,1,1,6,2023_57063819_02.jpg,0
1,4,4,2023_57002542_OR.jpg,8,1,5,2023_57040365_69.jpg,1
10,4,7,2023_57040156_99.jpg,10,1,2,2023_57030409_99.jpg,1
10,4,4,2024_67040358_PL.jpg,10,6,6,2023_57029119_99.jpg,1
10,4,7,2023_57030776_99.jpg,10,4,4,2023_57004052_PL.jpg,1
1,4,8,2019_53043738_09.jpg,1,5,1,2019_53075030_05.jpg,1
10,4,7,2019_53093765_99.jpg,2,4,7,2023_57000358_12.jpg,0
